24,0
0.0,0.0
0.8554764560912147,0.5
1.0930128196926752,1.0
0.5794637522330613,1.5
0.6224542125866792,2.0
0.6160619532707807,2.5
3.1594187785798025,3.0
42.86476198410379,3.5
4.93991982670657,4.0
4.069275664734783,4.5
3.28464191199725,5.0
3.0629487528040826,5.5
3.387025522071865,6.0
1.8890125079012288,6.5
18.921708892483252,7.0
44.08791737890475,7.5
7.792463169840651,8.0
6.567881047883764,8.5
5.208027661433996,9.0
3.1198190898896447,9.5
0.6726422765330113,10.0
16.05039884889578,10.5
34.979950908525744,11.0
6.1404449336305955,11.5
5.175927907754617,12.0
4.058133050685317,12.5
1.2107871274361777,13.0
