10,0
0.0,0.0
0.4781079289726689,0.5
0.6200593018218703,1.0
12.145554840796384,1.5
5.670871785588131,2.0
1.4974493579929538,2.5
2.4498019693401076,3.0
23.43534230159824,3.5
4.7629158967962555,4.0
5.864008075431158,4.5
3.6495701172373156,5.0
9.251846527790606,5.5
13.014508690970203,6.0
4.564949262303261,6.5
3.748968494031825,7.0
3.7980444749963262,7.5
2.934319584389537,8.0
14.194810410577594,8.5
19.22364520579141,9.0
5.64029232108972,9.5
5.132939054921372,10.0
4.21177243433614,10.5
4.429513365641706,11.0
4.193467228429787,11.5
2.7147357990104166,12.0
1.8810321372697314,12.5
