20,0
0.0,0.0
5.163940251718376,0.5
37.99898124943411,1.0
14.165921700509678,1.5
15.470446503069656,2.0
9.471309656904186,2.5
23.95224912551609,3.0
22.49583881743142,3.5
12.539191787078416,4.0
11.052410557794557,4.5
7.7033138484989365,5.0
6.600134881269493,5.5
5.791362059651737,6.0
4.71397090725306,6.5
40.26258910954337,7.0
23.71933860333443,7.5
8.452444093299883,8.0
6.555722087123624,8.5
6.048602982799732,9.0
4.749661938487309,9.5
4.51844811505318,10.0
34.90177356878667,10.5
27.956064301486673,11.0
7.877684649227423,11.5
6.644704855718695,12.0
5.30638554456503,12.5
4.393902886789016,13.0
